language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=3.62 s (617.0 files/s 127375.8 lines/s)"
JavaScript,./.wrangler/tmp/pages-FfIrbV/functionsWorker-0.028281828878677695.js,7,18,943
JavaScript,./.wrangler/tmp/pages-GpQRzY/functionsWorker-0.46478991079053134.js,7,18,943
JavaScript,./.wrangler/tmp/pages-KOhuTV/functionsWorker-0.7484574562932427.js,7,18,943
JavaScript,./.wrangler/tmp/pages-a75JzC/functionsWorker-0.6074652756589632.js,7,18,943
JavaScript,./.wrangler/tmp/pages-yirrfL/functionsWorker-0.6034660546352303.js,7,18,943
Python,./venv/lib/python3.14/site-packages/pydantic/mypy.py,192,245,937
JavaScript,./.wrangler/tmp/pages-WuU2Z4/functionsWorker-0.5782013716269746.js,7,16,921
Python,./venv/lib/python3.14/site-packages/openai/_client.py,321,61,890
JavaScript,./src/components/share/themeConfigs.js,45,65,889
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/text.py,193,279,889
Python,./venv/lib/python3.14/site-packages/pydantic/v1/main.py,136,94,883
Python,./venv/lib/python3.14/site-packages/pydantic/v1/types.py,251,73,881
Python,./venv/lib/python3.14/site-packages/pip/_internal/cli/cmdoptions.py,161,91,858
Python,./venv/lib/python3.14/site-packages/httpx/_models.py,171,253,853
Text,./venv/lib/python3.14/site-packages/pip-25.3.dist-info/licenses/AUTHORS.txt,0,0,842
Python,./venv/lib/python3.14/site-packages/pydantic/v1/schema.py,141,182,840
Python,./venv/lib/python3.14/site-packages/tqdm/std.py,187,507,830
Python,./.venv/lib/python3.14/site-packages/aiohttp/http_parser.py,148,96,821
Python,./.venv/lib/python3.14/site-packages/aiohttp/multipart.py,186,147,812
Python,./venv/lib/python3.14/site-packages/pip/_vendor/distlib/compat.py,176,192,769
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/pretty.py,119,131,766
Python,./venv/lib/python3.14/site-packages/pip/_vendor/pygments/filters/__init__.py,79,105,756
Python,./.venv/lib/python3.14/site-packages/urllib3/connection.py,148,196,755
Python,./venv/lib/python3.14/site-packages/pip/_vendor/packaging/licenses/_spdx.py,8,0,751
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/table.py,119,144,743
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/syntax.py,111,138,736
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/packages/six.py,218,123,735
Cython,./.venv/lib/python3.14/site-packages/aiohttp/_http_parser.pyx,126,11,698
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/traceback.py,95,108,696
Python,./venv/lib/python3.14/site-packages/openai/resources/images.py,337,841,692
Python,./venv/lib/python3.14/site-packages/pip/_internal/index/package_finder.py,153,220,686
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_response.py,120,54,682
Python,./venv/lib/python3.14/site-packages/pip/_vendor/msgpack/fallback.py,113,143,673
Python,./venv/lib/python3.14/site-packages/pydantic/v1/mypy.py,131,148,670
Python,./.venv/lib/python3.14/site-packages/aiohttp/helpers.py,203,128,655
Python,./venv/lib/python3.14/site-packages/pip/_internal/resolution/resolvelib/factory.py,85,117,643
Python,./.venv/lib/python3.14/site-packages/urllib3/connectionpool.py,191,348,639
Python,./venv/lib/python3.14/site-packages/pip/_internal/commands/install.py,94,75,634
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_request.py,150,141,625
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/connectionpool.py,182,335,623
Python,./venv/lib/python3.14/site-packages/openai/lib/streaming/_assistants.py,197,226,615
JavaScript,./src/contexts/translations/ja.js,0,4,600
JavaScript,./src/contexts/translations/ko.js,0,4,600
Python,./venv/lib/python3.14/site-packages/pip/_vendor/pygments/lexers/_mapping.py,1,2,599
Python,./.venv/lib/python3.14/site-packages/requests/models.py,182,259,598
Python,./venv/lib/python3.14/site-packages/pip/_vendor/requests/models.py,182,259,598
Python,./venv/lib/python3.14/site-packages/openai/lib/_validators.py,136,76,597
Python,./venv/lib/python3.14/site-packages/openai/resources/beta/realtime/realtime.py,190,307,597
CSS,./src/index.css,136,52,593
Python,./venv/lib/python3.14/site-packages/pip/_internal/req/req_install.py,102,133,593
Python,./venv/lib/python3.14/site-packages/openai/resources/vector_stores/files.py,127,225,587
Python,./venv/lib/python3.14/site-packages/pydantic/v1/networks.py,131,33,583
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_protocol.py,122,94,576
Python,./.venv/lib/python3.14/site-packages/requests/utils.py,231,279,576
Python,./venv/lib/python3.14/site-packages/pip/_vendor/requests/utils.py,231,279,576
Python,./venv/lib/python3.14/site-packages/openai/resources/realtime/realtime.py,194,313,572
JSX,./Flow Studio/src/features/lifecycle/PrimaryDevModule.jsx,78,33,568
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/style.py,99,125,568
Python,./.venv/lib/python3.14/site-packages/aiohttp/payload.py,216,340,564
JSX,./Flow Studio/src/features/lifecycle/components/flow/TaskList.jsx,45,17,563
Python,./.venv/lib/python3.14/site-packages/charset_normalizer/api.py,79,33,557
Python,./venv/lib/python3.14/site-packages/pip/_internal/exceptions.py,192,151,555
Python,./venv/lib/python3.14/site-packages/openai/_models.py,167,181,549
Python,./venv/lib/python3.14/site-packages/pydantic/v1/validators.py,183,36,549
Python,./venv/lib/python3.14/site-packages/openai/lib/streaming/chat/_completions.py,129,95,546
Python,./venv/lib/python3.14/site-packages/pip/_vendor/tomli/_parser.py,119,113,545
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/securetransport.py,140,237,543
Python,./venv/lib/python3.14/site-packages/openai/resources/videos.py,123,185,542
Python,./.venv/lib/python3.14/site-packages/aiohttp/test_utils.py,146,89,539
Python,./.venv/lib/python3.14/site-packages/aiohttp/web.py,36,20,536
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/response.py,131,214,534
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_model_construction.py,142,172,534
Python,./venv/lib/python3.14/site-packages/openai/resources/beta/assistants.py,157,371,525
Python,./venv/lib/python3.14/site-packages/pip/_vendor/pygments/lexer.py,146,293,524
Python,./venv/lib/python3.14/site-packages/pip/_internal/operations/prepare.py,90,138,520
Python,./venv/lib/python3.14/site-packages/openai/lib/azure.py,81,47,519
Python,./venv/lib/python3.14/site-packages/anyio/_core/_fileio.py,164,116,517
Python,./venv/lib/python3.14/site-packages/anyio/_core/_sockets.py,178,296,517
Python,./.venv/lib/python3.14/site-packages/aiohttp/streams.py,148,71,516
Python,./venv/lib/python3.14/site-packages/openai/resources/vector_stores/vector_stores.py,141,219,515
Python,./venv/lib/python3.14/site-packages/pip/_vendor/distro/distro.py,274,616,513
Python,./venv/lib/python3.14/site-packages/pydantic/v1/utils.py,161,141,504
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_ws.py,82,46,503
Python,./venv/lib/python3.14/site-packages/pip/_vendor/packaging/metadata.py,105,255,502
Python,./venv/lib/python3.14/site-packages/openai/resources/vector_stores/file_batches.py,125,189,499
Python,./venv/lib/python3.14/site-packages/pydantic/networks.py,285,547,499
Python,./venv/lib/python3.14/site-packages/openai/resources/fine_tuning/jobs/jobs.py,155,265,498
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/color.py,74,55,492
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_app.py,103,30,487
Python,./.venv/lib/python3.14/site-packages/urllib3/contrib/emscripten/fetch.py,121,121,484
Python,./venv/lib/python3.14/site-packages/pip/_internal/operations/install/wheel.py,118,148,480
Markdown,./Sprout Button in Toolbar.md,281,0,469
Python,./venv/lib/python3.14/site-packages/pip/_internal/utils/misc.py,156,141,468
Python,./venv/lib/python3.14/site-packages/openai/_response.py,196,185,467
Python,./.venv/lib/python3.14/site-packages/charset_normalizer/md.py,133,36,466
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/segment.py,115,173,464
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/_spinners.py,1,20,461
Python,./venv/lib/python3.14/site-packages/pip/_vendor/truststore/_windows.py,83,26,458
Python,./venv/lib/python3.14/site-packages/pydantic/experimental/pipeline.py,153,45,456
Python,./venv/lib/python3.14/site-packages/httpx/_main.py,48,4,454
JSX,./src/components/Canvas.jsx,65,55,452
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/_cell_widths.py,1,1,452
Python,./venv/lib/python3.14/site-packages/openai/resources/files.py,117,213,440
Python,./venv/lib/python3.14/site-packages/openai/resources/beta/threads/messages.py,103,181,434
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_decorators.py,157,267,434
JSX,./Flow Studio/src/features/settings/DataManagementModal.jsx,40,12,428
JSX,./src/components/Zone.jsx,36,23,428
JSX,./src/components/settings/SettingsStorageTab.jsx,48,38,426
Python,./venv/lib/python3.14/site-packages/pip/_vendor/resolvelib/resolvers/resolution.py,89,114,424
Python,./venv/lib/python3.14/site-packages/anyio/_core/_synchronization.py,188,142,423
Python,./venv/lib/python3.14/site-packages/pip/_internal/req/req_uninstall.py,104,112,423
Python,./venv/lib/python3.14/site-packages/pip/_internal/resolution/resolvelib/candidates.py,101,69,421
Python,./venv/lib/python3.14/site-packages/pydantic/functional_validators.py,190,284,419
Python,./venv/lib/python3.14/site-packages/openai/resources/audio/transcriptions.py,140,429,418
Python,./venv/lib/python3.14/site-packages/openai/resources/realtime/calls.py,121,239,418
Python,./venv/lib/python3.14/site-packages/pip/_internal/req/req_file.py,104,101,414
JavaScript,./Flow Studio/src/features/i18n/locales/zh.js,22,24,413
Python,./venv/lib/python3.14/site-packages/pip/_vendor/requests/sessions.py,149,269,413
Python,./venv/lib/python3.14/site-packages/pip/_vendor/truststore/_macos.py,91,67,413
JSX,./Flow Studio/src/features/lifecycle/InspirationModule.jsx,45,24,411
Python,./venv/lib/python3.14/site-packages/pydantic/v1/errors.py,227,8,411
Python,./venv/lib/python3.14/site-packages/pydantic/type_adapter.py,105,280,410
Python,./venv/lib/python3.14/site-packages/openai/resources/uploads/uploads.py,129,181,409
Python,./venv/lib/python3.14/site-packages/anyio/_core/_tempfile.py,104,105,407
JSX,./Flow Studio/src/features/blueprint/CommandCenterModule.jsx,60,25,406
Python,./venv/lib/python3.14/site-packages/httpcore/_async/http2.py,83,103,406
Python,./venv/lib/python3.14/site-packages/httpcore/_sync/http2.py,83,103,406
Python,./venv/lib/python3.14/site-packages/pip/_internal/req/constructors.py,84,82,400
JavaScript,./Flow Studio/src/features/i18n/locales/en.js,21,24,398
Python,./venv/lib/python3.14/site-packages/pydantic/__init__.py,16,43,397
JavaScript,./Flow Studio/src/features/i18n/locales/ja.js,21,22,389
Python,./venv/lib/python3.14/site-packages/pip/_internal/vcs/versioncontrol.py,109,195,389
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/_win32_console.py,132,140,389
JavaScript,./Flow Studio/src/features/i18n/locales/ko.js,21,22,388
JavaScript,./src/services/syncService.js,58,41,388
JSX,./Flow Studio/src/features/lifecycle/PendingModule.jsx,51,16,387
Python,./venv/lib/python3.14/site-packages/pip/_vendor/packaging/tags.py,111,158,387
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_fields.py,115,133,387
Python,./venv/lib/python3.14/site-packages/openai/resources/evals/runs/runs.py,99,149,386
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/_securetransport/bindings.py,96,43,380
Python,./.venv/lib/python3.14/site-packages/requests/adapters.py,108,210,378
Python,./.venv/lib/python3.14/site-packages/urllib3/contrib/pyopenssl.py,104,82,378
Python,./venv/lib/python3.14/site-packages/openai/resources/evals/evals.py,107,177,378
Python,./venv/lib/python3.14/site-packages/pip/_vendor/requests/adapters.py,108,210,378
Python,./venv/lib/python3.14/site-packages/pydantic/color.py,95,131,378
Python,./venv/lib/python3.14/site-packages/pip/_internal/vcs/git.py,77,119,375
Python,./venv/lib/python3.14/site-packages/pip/_vendor/platformdirs/__init__.py,81,177,373
Cython,./.venv/lib/python3.14/site-packages/yarl/_quoting_c.pyx,71,10,370
JSX,./src/components/SettingsModal.jsx,49,18,369
JavaScript,./src/hooks/useBoardLogic.js,65,41,369
Python,./venv/lib/python3.14/site-packages/pip/_internal/resolution/legacy/resolver.py,81,148,369
Python,./venv/lib/python3.14/site-packages/pip/_internal/metadata/base.py,121,197,367
Python,./.venv/lib/python3.14/site-packages/aiohttp/_websocket/reader_py.py,59,51,366
JSX,./src/components/StatisticsView.jsx,51,14,366
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/connection.py,96,110,366
JavaScript,./src/contexts/translations/locales/en/history.js,0,3,365
JavaScript,./src/contexts/translations/locales/zh/history.js,0,3,365
JSX,./src/components/chat/MessageItem.jsx,53,34,364
Python,./venv/lib/python3.14/site-packages/pydantic/v1/color.py,63,67,364
Python,./.venv/lib/python3.14/site-packages/aiohttp/cookiejar.py,90,69,363
JavaScript,./src/store/slices/aiSlice.js,61,45,363
Python,./venv/lib/python3.14/site-packages/pydantic/v1/typing.py,135,116,363
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_validators.py,106,65,362
Python,./venv/lib/python3.14/site-packages/pip/_internal/models/link.py,104,148,361
JavaScript,./src/utils/guideBoardData.js,60,54,360
JavaScript,./functions/api/system-credits.js,58,59,359
JSX,./src/components/chat/ChatView.jsx,52,33,359
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_typing_extra.py,150,252,358
Python,./venv/lib/python3.14/site-packages/pydantic_core/_pydantic_core.pyi,165,523,358
XML,./Flow Studio/public/sitemap.xml,0,0,356
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/box.py,62,58,354
JavaScript,./functions/api/feedback.js,58,51,353
Python,./venv/lib/python3.14/site-packages/pip/_internal/network/auth.py,105,109,350
Python,./venv/lib/python3.14/site-packages/anyio/from_thread.py,99,123,348
JSX,./Flow Studio/src/features/blueprint/components/CommandList.jsx,22,13,346
Python,./venv/lib/python3.14/site-packages/openai/resources/completions.py,257,557,346
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/retry.py,122,154,346
Python,./venv/lib/python3.14/site-packages/idna/core.py,79,13,345
Python,./venv/lib/python3.14/site-packages/pip/_vendor/idna/core.py,79,13,345
Python,./.venv/lib/python3.14/site-packages/urllib3/poolmanager.py,119,188,344
Python,./.venv/lib/python3.14/site-packages/aiohttp/tracing.py,91,22,342
Python,./.venv/lib/python3.14/site-packages/aiohttp/client_ws.py,59,29,340
JavaScript,./src/hooks/useAISprouting.js,68,50,338
JSX,./src/modules/landing/components/FeatureBento.jsx,38,7,338
Python,./venv/lib/python3.14/site-packages/pydantic/v1/dataclasses.py,91,71,338
Python,./venv/lib/python3.14/site-packages/pip/_internal/network/session.py,82,111,335
JSX,./src/components/settings/DataMigrationSection.jsx,40,22,331
JavaScript,./src/services/stats/userStatsService.js,64,92,330
Python,./venv/lib/python3.14/site-packages/pip/_vendor/cachecontrol/controller.py,82,99,330
Python,./venv/lib/python3.14/site-packages/httpx/_transports/default.py,55,22,329
Python,./venv/lib/python3.14/site-packages/openai/resources/containers/files/files.py,87,131,327
JSX,./Flow Studio/src/features/lifecycle/components/flow/TaskItem.jsx,24,13,326
Python,./venv/lib/python3.14/site-packages/httpcore/_models.py,78,112,326
Python,./.venv/lib/python3.14/site-packages/attr/validators.py,175,250,323
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py,104,91,323
Python,./venv/lib/python3.14/site-packages/pip/_vendor/packaging/specifiers.py,177,520,322
Python,./.venv/lib/python3.14/site-packages/aiohttp/pytest_plugin.py,86,39,319
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_runner.py,69,11,319
JSX,./Flow Studio/src/features/lifecycle/components/flow/ImportCommandModal.jsx,29,13,319
Python,./venv/lib/python3.14/site-packages/openai/_legacy_response.py,107,64,317
Python,./venv/lib/python3.14/site-packages/pip/_internal/index/collector.py,85,89,315
Python,./.venv/lib/python3.14/site-packages/attr/__init__.pyi,30,45,314
Python,./venv/lib/python3.14/site-packages/httpx/_api.py,42,83,313
Python,./venv/lib/python3.14/site-packages/openai/resources/conversations/items.py,85,159,313
Python,./.venv/lib/python3.14/site-packages/charset_normalizer/cli/__main__.py,40,29,312
Python,./venv/lib/python3.14/site-packages/openai/resources/beta/chatkit/threads.py,85,127,309
Python,./venv/lib/python3.14/site-packages/pip/_internal/commands/list.py,62,30,308
Markdown,./Flow Studio/docs/mod.md,86,0,307
Python,./venv/lib/python3.14/site-packages/anyio/abc/_eventloop.py,66,48,306
Python,./venv/lib/python3.14/site-packages/httpx/_urlparse.py,86,136,305
Python,./venv/lib/python3.14/site-packages/openai/resources/containers/containers.py,89,125,304
JSX,./src/pages/GalleryPage.jsx,40,11,302
Python,./venv/lib/python3.14/site-packages/h11/_connection.py,91,267,301
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/_palettes.py,5,3,301
Python,./.venv/lib/python3.14/site-packages/urllib3/util/ssl_.py,86,141,300
Python,./venv/lib/python3.14/site-packages/openai/lib/streaming/responses/_responses.py,56,16,300
Python,./venv/lib/python3.14/site-packages/openai/__init__.py,89,9,297
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/live.py,52,51,297
JavaScript,./src/hooks/useAppInit.js,48,55,296
JSX,./Flow Studio/src/features/lifecycle/components/flow/ProjectDetailModal.jsx,25,5,294
JSX,./Flow Studio/src/features/share/components/ShareBrowserModal.jsx,23,5,294
Python,./venv/lib/python3.14/site-packages/openai/_streaming.py,84,34,294
Python,./venv/lib/python3.14/site-packages/pip/_vendor/requests/cookies.py,110,159,292
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/layout.py,84,67,291
JSX,./src/modules/landing/components/PricingSection.jsx,29,1,289
Python,./.venv/lib/python3.14/site-packages/urllib3/util/url.py,85,96,288
JSX,./src/components/board/Sidebar.jsx,29,7,287
Python,./venv/lib/python3.14/site-packages/pip/_internal/cli/req_command.py,43,41,287
Python,./venv/lib/python3.14/site-packages/pip/_vendor/distlib/scripts.py,48,113,286
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_exceptions.py,138,29,285
Python,./venv/lib/python3.14/site-packages/pip/_internal/locations/__init__.py,81,75,285
Python,./.venv/lib/python3.14/site-packages/attr/_funcs.py,69,144,284
Python,./.venv/lib/python3.14/site-packages/attrs/__init__.pyi,15,15,284
JSX,./Flow Studio/src/features/lifecycle/components/sprout/ProjectManageModal.jsx,24,8,284
XML,./public/sitemap.xml,0,0,284
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_generics.py,106,153,284
Python,./.venv/lib/python3.14/site-packages/charset_normalizer/utils.py,112,20,282
Python,./venv/lib/python3.14/site-packages/openai/resources/batches.py,91,157,282
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/ssl_.py,84,139,281
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_config.py,57,45,281
Python,./venv/lib/python3.14/site-packages/pydantic/_migration.py,19,16,281
Python,./venv/lib/python3.14/site-packages/pip/_internal/build_env.py,63,75,279
Markdown,./Flow Studio/README.md,92,0,278
Python,./venv/lib/python3.14/site-packages/anyio/streams/tls.py,63,83,278
Python,./venv/lib/python3.14/site-packages/openai/resources/conversations/conversations.py,85,123,278
JSX,./src/components/BoardCard.jsx,27,11,277
JavaScript,./src/services/llm.js,89,76,277
Python,./.venv/lib/python3.14/site-packages/urllib3/util/retry.py,114,143,276
Python,./venv/lib/python3.14/site-packages/httpcore/_async/http11.py,65,38,276
Python,./venv/lib/python3.14/site-packages/httpcore/_async/http_proxy.py,46,45,276
Python,./venv/lib/python3.14/site-packages/httpcore/_sync/http11.py,65,38,276
Python,./venv/lib/python3.14/site-packages/httpcore/_sync/http_proxy.py,46,45,276
Python,./venv/lib/python3.14/site-packages/httpcore/_async/connection_pool.py,55,91,274
Python,./venv/lib/python3.14/site-packages/httpcore/_sync/connection_pool.py,55,91,274
JSX,./Flow Studio/src/features/blueprint/components/CommandForm.jsx,17,2,273
JavaScript,./Flow Studio/src/features/settings/dataUtils.js,38,52,273
JSX,./src/modules/landing/components/HeroSection.jsx,36,6,273
HTML,./local_preview.html,45,3,272
Python,./venv/lib/python3.14/site-packages/openai/types/responses/__init__.py,2,1,272
Python,./venv/lib/python3.14/site-packages/pydantic/v1/class_validators.py,56,33,272
Python,./.venv/lib/python3.14/site-packages/aiohttp/web_fileresponse.py,64,83,271
Python,./.venv/lib/python3.14/site-packages/urllib3/_collections.py,85,131,271
JSX,./src/components/share/ShareControls.jsx,20,1,269
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/poolmanager.py,102,170,268
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_discriminated_union.py,66,145,268
Python,./venv/lib/python3.14/site-packages/pydantic/v1/_hypothesis_plugin.py,65,58,268
Python,./.venv/lib/python3.14/site-packages/aiohttp/http_writer.py,67,45,266
JavaScript,./Flow Studio/src/features/sync/SyncEngine.js,72,84,265
Python,./.venv/lib/python3.14/site-packages/aiohttp/client_proto.py,60,35,264
JavaScript,./src/services/boardService.js,32,26,263
Python,./venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/url.py,78,94,263
Markdown,./docs/SERVICES.md,69,0,262
Python,./.venv/lib/python3.14/site-packages/charset_normalizer/cd.py,93,42,260
JSX,./src/App.jsx,59,82,260
Python,./.venv/lib/python3.14/site-packages/aiohttp/client_middleware_digest_auth.py,79,138,259
JSX,./src/components/Card.jsx,34,25,259
JSX,./src/pages/BoardPage.jsx,34,14,258
Python,./venv/lib/python3.14/site-packages/openai/_utils/_utils.py,120,59,258
Python,./venv/lib/python3.14/site-packages/pydantic/v1/env_settings.py,60,32,258
Python,./.venv/lib/python3.14/site-packages/urllib3/http2/connection.py,60,39,257
Python,./venv/lib/python3.14/site-packages/pip/_internal/utils/logging.py,57,51,256
Python,./venv/lib/python3.14/site-packages/pip/_internal/utils/unpacking.py,43,63,256
Python,./venv/lib/python3.14/site-packages/httpcore/_async/socks_proxy.py,40,46,255
Python,./venv/lib/python3.14/site-packages/httpcore/_sync/socks_proxy.py,40,46,255
Python,./venv/lib/python3.14/site-packages/openai/_utils/_transform.py,106,96,255
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/panel.py,32,30,255
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_utils.py,97,95,254
Python,./.venv/lib/python3.14/site-packages/aiohttp/__init__.py,11,15,252
Python,./venv/lib/python3.14/site-packages/httpx/_urls.py,131,258,252
Python,./.venv/lib/python3.14/site-packages/aiohttp/client_exceptions.py,111,60,250
JavaScript,./src/services/scheduledBackupService.js,50,75,250
Markdown,./update.md,104,0,250
Python,./venv/lib/python3.14/site-packages/tqdm/utils.py,67,82,250
Python,./venv/lib/python3.14/site-packages/anyio/functools.py,69,29,249
JSX,./Flow Studio/src/features/lifecycle/components/flow/StageNavigation.jsx,19,1,248
JavaScript,./src/contexts/translations/locales/en/app.js,0,0,248
JavaScript,./src/contexts/translations/locales/zh/app.js,0,0,248
Python,./venv/lib/python3.14/site-packages/pydantic/_internal/_known_annotated_metadata.py,67,86,248
JSX,./Flow Studio/src/features/lifecycle/components/flow/ProjectWorkspaceHeader.jsx,21,3,247
Python,./venv/lib/python3.14/site-packages/pip/_internal/configuration.py,71,79,246
Python,./venv/lib/python3.14/site-packages/pip/_vendor/truststore/_api.py,66,29,246
JavaScript,./src/hooks/useThumbnailCapture.js,48,58,245
Python,./venv/lib/python3.14/site-packages/openai/resources/fine_tuning/checkpoints/permissions.py,73,101,244
Python,./.venv/lib/python3.14/site-packages/charset_normalizer/models.py,60,57,243
Markdown,./docs/STATE_MANAGEMENT.md,40,0,243
Python,./venv/lib/python3.14/site-packages/pip/_vendor/distlib/resources.py,63,52,243
Python,./venv/lib/python3.14/site-packages/pip/_vendor/rich/align.py,36,27,243
Python,./venv/lib/python3.14/site-packages/httpx/_decoders.py,81,70,242
JSX,./src/components/settings/SettingsLLMTab.jsx,18,0,241
Python,./venv/lib/python3.14/site-packages/pip/_internal/network/download.py,55,46,241
JSX,./src/components/StickyNote.jsx,25,32,240
Python,./venv/lib/python3.14/site-packages/typing_inspection/introspection.py,105,242,240
JSX,./Flow Studio/src/features/lifecycle/components/advanced/AdvancedProjectWorkspace.jsx,35,12,239
